"district","active_customer_count","average_spending","most_spent_category"
"Rajasthan","6","6.4900000000000000","Sci-Fi"
"Rajasthan","5","4.5900000000000000","Music"
"Rajasthan","4","5.4900000000000000","New"
"Rajasthan","4","5.9900000000000000","Drama"
"Rajasthan","4","4.2400000000000000","Family"
"Rajasthan","3","5.6566666666666667","Animation"
"Rajasthan","2","4.9900000000000000","Travel"
"Rio de Janeiro","3","5.6566666666666667","Animation"
"Rio de Janeiro","2","6.9900000000000000","Sports"
"Rio de Janeiro","2","7.4900000000000000","Family"
"Rio de Janeiro","1","4.9900000000000000","Foreign"
"Rio de Janeiro","1","4.9900000000000000","Sci-Fi"
"Rio de Janeiro","1","7.9900000000000000","Children"
"Rio de Janeiro","1","6.9900000000000000","Travel"
"Rio Grande do Sul","7","4.2757142857142857","Children"
"Rio Grande do Sul","5","4.1900000000000000","Travel"
"Rio Grande do Sul","5","4.3900000000000000","Foreign"
"Rio Grande do Sul","4","5.4900000000000000","Horror"
"Rio Grande do Sul","3","4.9900000000000000","Comedy"
"Rio Grande do Sul","3","7.3233333333333333","New"
"Rio Grande do Sul","2","4.9900000000000000","Sports"
"Rio Grande do Sul","2","6.4900000000000000","Documentary"
"Risaralda","7","4.8471428571428571","Family"
"Risaralda","6","4.3233333333333333","Action"
"Risaralda","5","6.1900000000000000","Sports"
"Risaralda","4","4.4900000000000000","Music"
"Risaralda","3","4.9900000000000000","Horror"
"Risaralda","3","8.3233333333333333","Comedy"
"Risaralda","2","4.4900000000000000","Classics"
"Risaralda","1","5.9900000000000000","Children"
"Roraima","3","4.6566666666666667","Family"
"Roraima","2","5.4900000000000000","Foreign"
"Roraima","2","8.4900000000000000","Comedy"
"Roraima","2","5.4900000000000000","Horror"
"Rostov-na-Donu","3","4.3233333333333333","Documentary"
"Rostov-na-Donu","2","4.4900000000000000","Sci-Fi"
"Rostov-na-Donu","1","4.9900000000000000","Foreign"
"Rostov-na-Donu","1","4.9900000000000000","Sports"
"Ruse","3","5.6566666666666667","Documentary"
"Ruse","3","5.3233333333333333","Sci-Fi"
"Ruse","2","5.9900000000000000","Animation"
"Ruse","2","5.9900000000000000","Sports"
"Ruse","2","4.9900000000000000","Children"
"Ruse","2","5.9900000000000000","Drama"
"Ruse","1","4.9900000000000000","Horror"
"Ruse","1","4.9900000000000000","Action"
"Saarland","3","4.3233333333333333","Children"
"Saarland","3","4.6566666666666667","Documentary"
"Saarland","2","4.4900000000000000","Games"
"Saarland","1","4.9900000000000000","Action"
"Sagaing","4","5.7400000000000000","Drama"
"Sagaing","2","4.4900000000000000","Sports"
"Sagaing","2","4.9900000000000000","Family"
"Sagaing","1","8.9900000000000000","Sci-Fi"
"Sagaing","1","4.9900000000000000","Games"
"Saint-Denis","5","4.9900000000000000","Travel"
"Saint-Denis","4","5.9900000000000000","Foreign"
"Saint-Denis","4","5.2400000000000000","Horror"
"Saint-Denis","3","4.3233333333333333","Classics"
"Saint-Denis","3","4.9900000000000000","Games"
"Saint-Denis","3","9.6566666666666667","Action"
"Saint-Denis","2","4.9900000000000000","Comedy"
"Saint-Denis","2","6.4900000000000000","New"
"Saint-Denis","1","4.9900000000000000","Music"
"Saitama","11","4.3536363636363636","Documentary"
"Saitama","7","6.2757142857142857","New"
"Saitama","6","4.6566666666666667","Classics"
"Saitama","6","4.3233333333333333","Sports"
"Saitama","5","4.5900000000000000","Comedy"
"Saitama","4","4.9900000000000000","Games"
"Saitama","2","4.9900000000000000","Family"
"Saitama","2","4.9900000000000000","Travel"
"Saitama","1","7.9900000000000000","Horror"
"Salzburg","5","5.1900000000000000","Drama"
"Salzburg","4","5.2400000000000000","Family"
"Salzburg","1","6.9900000000000000","Horror"
"Salzburg","1","6.9900000000000000","Music"
"Salzburg","1","4.9900000000000000","New"
"Salzburg","1","5.9900000000000000","Action"
"Sanaa","2","4.4900000000000000","Drama"
"Sanaa","2","4.9900000000000000","Sci-Fi"
"Sanaa","1","6.9900000000000000","Travel"
"Sanaa","1","4.9900000000000000","Horror"
"Sanaa","1","4.9900000000000000","Children"
"Santa Catarina","7","4.5614285714285714","New"
"Santa Catarina","3","4.6566666666666667","Animation"
"Santa Catarina","2","5.9900000000000000","Foreign"
"Santa Catarina","2","5.9900000000000000","Children"
"Santa Catarina","1","7.9900000000000000","Comedy"
"Santa Catarina","1","9.9900000000000000","Games"
"Santa Catarina","1","4.9900000000000000","Horror"
"Santa Catarina","1","4.9900000000000000","Sports"
"Santa F","3","4.6566666666666667","Games"
"Santa F","3","7.3233333333333333","Drama"
"Santa F","3","4.9900000000000000","Sci-Fi"
"Santa F","2","4.4900000000000000","Action"
"Santa F","2","7.9900000000000000","Music"
"Santa F","2","4.9900000000000000","Sports"
"Santiago","4","4.9900000000000000","Family"
"Santiago","4","6.9900000000000000","Drama"
"Santiago","3","4.3233333333333333","New"
"Santiago","2","4.4900000000000000","Foreign"
"Santiago","1","4.9900000000000000","Sci-Fi"
"Santiago","1","5.9900000000000000","Horror"
"Santiago","1","4.9900000000000000","Action"
"Sarawak","3","5.3233333333333333","Foreign"
"Sarawak","2","4.9900000000000000","Sci-Fi"
"Sarawak","2","4.9900000000000000","Action"
"Sarawak","2","6.9900000000000000","Games"
"Sarawak","2","4.9900000000000000","Documentary"
"Sarawak","2","5.4900000000000000","Sports"
"Sarawak","1","4.9900000000000000","Horror"
"Sarawak","1","6.9900000000000000","Animation"
"Sawhaj","3","7.6566666666666667","Drama"
"Sawhaj","2","5.9900000000000000","Documentary"
"Sawhaj","2","7.4900000000000000","Horror"
"Sawhaj","2","4.9900000000000000","Travel"
"Sawhaj","2","5.9900000000000000","Sports"
"Sawhaj","2","5.4900000000000000","Sci-Fi"
"Sawhaj","1","4.9900000000000000","Classics"
"Scotland","2","4.4900000000000000","Children"
"Scotland","1","5.9900000000000000","New"
"Scotland","1","5.9900000000000000","Action"
"Severn Morava","3","5.6566666666666667","Comedy"
"Severn Morava","3","4.9900000000000000","Sports"
"Severn Morava","2","4.9900000000000000","Travel"
"Severn Morava","2","4.9900000000000000","Foreign"
"Severn Morava","2","9.4900000000000000","Games"
"Severn Morava","1","5.9900000000000000","Action"
"Severn Morava","1","4.9900000000000000","Classics"
"Shaba","3","4.9900000000000000","Comedy"
"Shaba","2","4.9900000000000000","Documentary"
"Shaba","1","5.9900000000000000","Sports"
"Shaba","1","5.9900000000000000","Action"
"Shaba","1","5.9900000000000000","Family"
"Shaba","1","5.9900000000000000","Classics"
"Shandong","16","4.9275000000000000","Children"
"Shandong","15","5.2566666666666667","Sports"
"Shandong","14","4.4900000000000000","Horror"
"Shandong","12","4.3233333333333333","Sci-Fi"
"Shandong","12","4.3233333333333333","Travel"
"Shandong","10","4.1900000000000000","Family"
"Shandong","9","4.4344444444444444","Music"
"Shandong","9","4.7677777777777778","Foreign"
"Shanxi","5","4.7900000000000000","Music"
"Shanxi","4","5.2400000000000000","Sports"
"Shanxi","3","4.3233333333333333","Comedy"
"Shanxi","3","5.9900000000000000","Documentary"
"Shanxi","3","8.3233333333333333","New"
"Shanxi","2","4.4900000000000000","Classics"
"Shanxi","1","4.9900000000000000","Games"
"Sharja","4","4.2400000000000000","Drama"
"Sharja","3","5.3233333333333333","Classics"
"Sharja","2","6.4900000000000000","New"
"Sharja","1","8.9900000000000000","Action"
"Sharja","1","4.9900000000000000","Horror"
"Sharja","1","4.9900000000000000","Foreign"
"Sharja","1","4.9900000000000000","Music"
"Sharja","1","8.9900000000000000","Games"
"Shiga","3","6.3233333333333333","Sci-Fi"
"Shiga","3","4.6566666666666667","Drama"
"Shiga","2","4.4900000000000000","Documentary"
"Shiga","2","7.4900000000000000","Sports"
"Shiga","2","4.4900000000000000","Classics"
"Shiga","1","8.9900000000000000","Horror"
"Shiga","1","9.9900000000000000","Games"
"Shiga","1","9.9900000000000000","Comedy"
"Shiga","1","4.9900000000000000","New"
"Shimane","2","5.4900000000000000","Sci-Fi"
"Shimane","2","5.4900000000000000","Foreign"
"Shimane","1","4.9900000000000000","Games"
"Shimane","1","6.9900000000000000","Sports"
"Sichuan","6","4.6566666666666667","Animation"
"Sichuan","5","6.1900000000000000","New"
"Sichuan","4","4.2400000000000000","Classics"
"Sichuan","4","4.7400000000000000","Comedy"
"Sichuan","4","5.7400000000000000","Games"
"Sichuan","2","5.4900000000000000","Documentary"
"Sichuan","2","4.9900000000000000","Sci-Fi"
"Sichuan","2","5.4900000000000000","Foreign"
"Sichuan","2","4.9900000000000000","Music"
"Sichuan","1","4.9900000000000000","Travel"
"Sinaloa","3","4.6566666666666667","Horror"
"Sinaloa","2","4.9900000000000000","Classics"
"Sinaloa","2","4.9900000000000000","Action"
"Sinaloa","1","8.9900000000000000","Documentary"
"Sinaloa","1","6.9900000000000000","New"
"Sinaloa","1","4.9900000000000000","Games"
"Sind","6","4.6566666666666667","Action"
"Sind","6","4.9900000000000000","Sci-Fi"
"Sind","4","4.2400000000000000","Foreign"
"Sind","3","5.9900000000000000","Games"
"Sind","3","6.6566666666666667","Animation"
"Sind","3","4.3233333333333333","Comedy"
"Sind","3","4.3233333333333333","Family"
"Sind","2","5.9900000000000000","Travel"
"Sisilia","3","6.9900000000000000","Comedy"
"Sisilia","2","6.9900000000000000","Family"
"Sisilia","2","6.9900000000000000","Sports"
"Sisilia","2","5.4900000000000000","Documentary"
"Sisilia","2","8.4900000000000000","Animation"
"Sisilia","1","4.9900000000000000","Action"
"Sisilia","1","6.9900000000000000","Sci-Fi"
"Sisilia","1","5.9900000000000000","Classics"
"Sivas","5","5.1900000000000000","Drama"
"Sivas","2","4.9900000000000000","Animation"
"Sivas","2","5.9900000000000000","Documentary"
"Sivas","2","5.4900000000000000","Sports"
"Sivas","1","4.9900000000000000","Music"
"Sivas","1","4.9900000000000000","Action"
"Sivas","1","6.9900000000000000","Sci-Fi"
"Skikda","5","5.3900000000000000","Animation"
"Skikda","4","6.2400000000000000","Comedy"
"Skikda","4","4.4900000000000000","Sports"
"Skikda","3","4.6566666666666667","Sci-Fi"
"Skikda","2","5.4900000000000000","Drama"
"Skikda","2","6.4900000000000000","Family"
"Skikda","2","4.9900000000000000","Documentary"
"Skne ln","4","6.7400000000000000","Games"
"Skne ln","3","4.3233333333333333","Family"
"Skne ln","3","4.6566666666666667","Drama"
"Skne ln","3","4.3233333333333333","Action"
"Skne ln","1","5.9900000000000000","Horror"
"Skne ln","1","5.9900000000000000","Sports"
"Slaskie","11","4.3536363636363636","Sports"
"Slaskie","9","4.1011111111111111","Animation"
"Slaskie","7","4.8471428571428571","Comedy"
"Slaskie","5","4.1900000000000000","Family"
"Slaskie","4","4.4900000000000000","Horror"
"Slaskie","4","5.2400000000000000","Children"
"Slaskie","4","4.4900000000000000","Travel"
"Slaskie","4","5.2400000000000000","New"
"Slaskie","3","5.6566666666666667","Drama"
"Slaskie","3","4.3233333333333333","Documentary"
"Smolensk","3","7.9900000000000000","Family"
"Smolensk","3","4.6566666666666667","Travel"
"Smolensk","3","5.3233333333333333","New"
"Smolensk","2","4.4900000000000000","Sci-Fi"
"Smolensk","2","4.4900000000000000","Classics"
"Smolensk","2","4.9900000000000000","Animation"
"Smolensk","1","6.9900000000000000","Foreign"
"So Paulo","21","4.7519047619047619","Documentary"
"So Paulo","20","4.2900000000000000","Sports"
"So Paulo","15","4.5900000000000000","Family"
"So Paulo","14","4.7750000000000000","Sci-Fi"
"So Paulo","14","4.4907142857142857","Animation"
"So Paulo","13","4.6823076923076923","Horror"
"So Paulo","12","4.3233333333333333","Travel"
"So Paulo","10","6.0900000000000000","Games"
"So Paulo","10","4.4900000000000000","Music"
"So Paulo","10","4.1900000000000000","Comedy"
"So Paulo","7","4.4185714285714286","New"
"Sofala","5","5.1900000000000000","Family"
"Sofala","3","4.3233333333333333","New"
"Sofala","2","4.9900000000000000","Sci-Fi"
"Sofala","2","6.4900000000000000","Classics"
"Sofala","1","4.9900000000000000","Action"
"Sofala","1","6.9900000000000000","Horror"
"Sokoto & Kebbi & Zam","5","4.3900000000000000","Foreign"
"Sokoto & Kebbi & Zam","3","7.6566666666666667","Music"
"Sokoto & Kebbi & Zam","1","4.9900000000000000","Horror"
"Sokoto & Kebbi & Zam","1","5.9900000000000000","Sci-Fi"
"Sokoto & Kebbi & Zam","1","6.9900000000000000","New"
"Songkhla","4","4.7400000000000000","Drama"
"Songkhla","3","5.6566666666666667","Foreign"
"Songkhla","3","8.9900000000000000","Horror"
"Songkhla","2","4.4900000000000000","Family"
"Songkhla","2","4.4900000000000000","Music"
"Songkhla","2","4.4900000000000000","Documentary"
"Songkhla","2","4.9900000000000000","Sci-Fi"
"Songkhla","1","4.9900000000000000","Comedy"
"Sousse","4","4.7400000000000000","Sci-Fi"
"Sousse","2","5.9900000000000000","Documentary"
"Sousse","1","7.9900000000000000","Games"
"Sousse","1","4.9900000000000000","Music"
"Southern Mindanao","4","4.4900000000000000","Sports"
"Southern Mindanao","3","4.6566666666666667","Animation"
"Southern Mindanao","2","5.4900000000000000","Travel"
"Southern Mindanao","2","6.4900000000000000","Documentary"
"Southern Mindanao","2","5.4900000000000000","Comedy"
"Southern Mindanao","1","8.9900000000000000","New"
"Southern Mindanao","1","4.9900000000000000","Drama"
"Southern Tagalog","19","5.2005263157894737","Games"
"Southern Tagalog","18","4.6011111111111111","Animation"
"Southern Tagalog","17","4.5782352941176471","Sports"
"Southern Tagalog","15","5.0566666666666667","New"
"Southern Tagalog","11","5.1718181818181818","Family"
"Southern Tagalog","11","5.0809090909090909","Action"
"Southern Tagalog","10","4.2900000000000000","Classics"
"Southern Tagalog","10","4.6900000000000000","Documentary"
"Southern Tagalog","10","5.4900000000000000","Horror"
"Southern Tagalog","9","4.1011111111111111","Travel"
"Southern Tagalog","7","4.8471428571428571","Comedy"
"Southern Tagalog","7","4.2757142857142857","Drama"
"St George","3","4.6566666666666667","Horror"
"St George","1","4.9900000000000000","Drama"
"St George","1","4.9900000000000000","Games"
"Stavropol","6","4.6566666666666667","Action"
"Stavropol","2","5.9900000000000000","Animation"
"Stavropol","1","7.9900000000000000","Horror"
"Stavropol","1","6.9900000000000000","Family"
"Stavropol","1","9.9900000000000000","Sci-Fi"
"Stavropol","1","7.9900000000000000","Foreign"
"Steiermark","4","4.9900000000000000","Documentary"
"Steiermark","3","5.3233333333333333","Comedy"
"Steiermark","2","4.4900000000000000","Games"
"Steiermark","2","4.9900000000000000","Animation"
"Steiermark","2","4.9900000000000000","New"
"Steiermark","1","4.9900000000000000","Foreign"
"Steiermark","1","7.9900000000000000","Classics"
"Streymoyar","3","4.3233333333333333","Sci-Fi"
"Streymoyar","3","5.6566666666666667","Drama"
"Streymoyar","2","4.4900000000000000","Comedy"
"Streymoyar","1","7.9900000000000000","Documentary"
"Streymoyar","1","4.9900000000000000","New"
"Streymoyar","1","7.9900000000000000","Music"
"Streymoyar","1","4.9900000000000000","Travel"
"Sucre","5","4.3900000000000000","Drama"
"Sucre","5","4.1900000000000000","Documentary"
"Sucre","5","4.3900000000000000","Sci-Fi"
"Sucre","4","5.7400000000000000","Classics"
"Sucre","4","4.7400000000000000","Children"
"Sucre","4","7.2400000000000000","Action"
"Sucre","3","5.6566666666666667","Sports"
"Sucre","3","6.9900000000000000","Games"
"Sulawesi Utara","3","7.3233333333333333","Action"
"Sulawesi Utara","2","8.9900000000000000","Drama"
"Sulawesi Utara","1","4.9900000000000000","Horror"
"Sumatera Selatan","2","8.4900000000000000","Horror"
"Sumatera Selatan","2","10.4900000000000000","Music"
"Sumatera Selatan","2","5.9900000000000000","New"
"Sumatera Selatan","1","4.9900000000000000","Games"
"Sumatera Selatan","1","8.9900000000000000","Children"
"Sumqayit","4","4.2400000000000000","Action"
"Sumqayit","3","4.3233333333333333","New"
"Sumqayit","3","6.3233333333333333","Animation"
"Sumqayit","2","6.9900000000000000","Children"
"Sumqayit","2","4.4900000000000000","Drama"
"Sumqayit","1","6.9900000000000000","Sci-Fi"
"Sumy","7","6.5614285714285714","Action"
"Sumy","7","4.4185714285714286","Classics"
"Sumy","6","4.8233333333333333","Animation"
"Sumy","5","6.3900000000000000","Games"
"Sumy","5","6.1900000000000000","Music"
"Sumy","4","4.7400000000000000","Sports"
"Sumy","4","4.4900000000000000","New"
"Sumy","4","5.7400000000000000","Sci-Fi"
"Sumy","3","4.6566666666666667","Drama"
"Sumy","2","6.9900000000000000","Children"
"Sumy","2","6.4900000000000000","Horror"
"Sumy","1","7.9900000000000000","Comedy"
"Tabora","3","4.3233333333333333","Classics"
"Tabora","3","4.3233333333333333","Travel"
"Tabora","3","4.6566666666666667","Horror"
"Tabora","2","7.4900000000000000","Action"
"Tabora","2","5.9900000000000000","Animation"
"Tabora","1","4.9900000000000000","New"
"Tabuk","3","4.3233333333333333","Documentary"
"Tabuk","3","4.6566666666666667","Action"
"Tabuk","2","4.4900000000000000","Horror"
"Tabuk","1","6.9900000000000000","Comedy"
"Tabuk","1","5.9900000000000000","Children"
"Tabuk","1","4.9900000000000000","Games"
"Tadla-Azilal","1","4.9900000000000000","Travel"
"Tadla-Azilal","1","4.9900000000000000","Drama"
"Tadla-Azilal","1","5.9900000000000000","Comedy"
"Tadla-Azilal","1","9.9900000000000000","Sci-Fi"
"Tahiti","5","4.5900000000000000","Travel"
"Tahiti","4","5.2400000000000000","New"
"Tahiti","4","4.7400000000000000","Documentary"
"Tahiti","4","4.2400000000000000","Action"
"Tahiti","4","5.4900000000000000","Games"
"Tahiti","3","5.6566666666666667","Sci-Fi"
"Tahiti","3","4.6566666666666667","Sports"
"Tahiti","2","7.4900000000000000","Drama"
"Tahiti","1","6.9900000000000000","Animation"
"Taipei","10","4.4900000000000000","Animation"
"Taipei","9","5.5455555555555556","Sci-Fi"
"Taipei","7","4.8471428571428571","Games"
"Taipei","6","4.6566666666666667","Horror"
"Taipei","5","4.5900000000000000","Sports"
"Taipei","4","4.2400000000000000","Travel"
"Taipei","3","4.9900000000000000","New"
"Taizz","3","5.6566666666666667","Children"
"Taizz","3","4.3233333333333333","Drama"
"Taizz","2","4.9900000000000000","Sports"
"Taizz","1","6.9900000000000000","Music"
"Taizz","1","5.9900000000000000","Documentary"
"Taizz","1","6.9900000000000000","Foreign"
"Taka-Karpatia","4","4.7400000000000000","Animation"
"Taka-Karpatia","3","5.3233333333333333","Action"
"Taka-Karpatia","2","6.4900000000000000","Music"
"Taka-Karpatia","2","6.4900000000000000","Games"
"Taka-Karpatia","2","4.9900000000000000","Comedy"
"Taka-Karpatia","2","4.9900000000000000","Sci-Fi"
"Taka-Karpatia","1","4.9900000000000000","New"
"Tamaulipas","2","4.4900000000000000","Comedy"
"Tamaulipas","1","9.9900000000000000","Animation"
"Tamaulipas","1","4.9900000000000000","Sci-Fi"
"Tamil Nadu","11","4.8990909090909091","Comedy"
"Tamil Nadu","8","5.6150000000000000","Horror"
"Tamil Nadu","8","4.8650000000000000","Documentary"
"Tamil Nadu","7","5.1328571428571429","Drama"
"Tamil Nadu","6","4.6566666666666667","Sports"
"Tamil Nadu","6","5.1566666666666667","Games"
"Tamil Nadu","6","4.3233333333333333","Classics"
"Tamil Nadu","4","6.2400000000000000","Music"
"Tamil Nadu","4","4.7400000000000000","Children"
"Tamil Nadu","4","5.2400000000000000","Action"
"Tartumaa","2","5.4900000000000000","Sci-Fi"
"Tartumaa","2","4.4900000000000000","Games"
"Tartumaa","2","4.4900000000000000","Foreign"
"Tartumaa","2","5.4900000000000000","Comedy"
"Tartumaa","1","4.9900000000000000","Horror"
"Tartumaa","1","4.9900000000000000","Drama"
"Tatarstan","5","5.3900000000000000","Music"
"Tatarstan","4","4.4900000000000000","Action"
"Tatarstan","3","4.9900000000000000","New"
"Tatarstan","3","5.3233333333333333","Comedy"
"Tatarstan","3","5.6566666666666667","Games"
"Tatarstan","3","5.9900000000000000","Foreign"
"Tatarstan","3","4.6566666666666667","Family"
"Tatarstan","2","4.4900000000000000","Sci-Fi"
"Tatarstan","1","5.9900000000000000","Sports"
"Tel Aviv","3","4.6566666666666667","Drama"
"Tel Aviv","3","4.3233333333333333","Animation"
"Tel Aviv","2","4.4900000000000000","Horror"
"Tel Aviv","2","4.4900000000000000","Sports"
"Tel Aviv","1","6.9900000000000000","Travel"
"Tel Aviv","1","4.9900000000000000","Classics"
"Tennessee","6","5.9900000000000000","Travel"
"Tennessee","5","5.1900000000000000","Horror"
"Tennessee","4","4.4900000000000000","Sci-Fi"
"Tennessee","4","4.2400000000000000","Foreign"
"Tennessee","3","5.6566666666666667","Classics"
"Tennessee","3","6.9900000000000000","Comedy"
"Tennessee","2","6.4900000000000000","Children"
"Tennessee","2","4.9900000000000000","New"
"Tennessee","2","5.9900000000000000","Documentary"
"Tennessee","1","4.9900000000000000","Games"
"Tennessee","1","8.9900000000000000","Drama"
"Tete","2","5.4900000000000000","Foreign"
"Tete","1","4.9900000000000000","Games"
"Tete","1","4.9900000000000000","Horror"
"Texas","9","4.8788888888888889","Comedy"
"Texas","8","4.3650000000000000","New"
"Texas","8","4.3650000000000000","Documentary"
"Texas","8","4.6150000000000000","Sports"
"Texas","8","4.3650000000000000","Sci-Fi"
"Texas","3","5.6566666666666667","Family"
"Tianjin","3","4.9900000000000000","Games"
"Tianjin","2","6.9900000000000000","Travel"
"Tianjin","2","8.9900000000000000","Classics"
"Tianjin","2","4.9900000000000000","Comedy"
"Tianjin","1","7.9900000000000000","Family"
"Tianjin","1","4.9900000000000000","Sports"
"Tokat","4","4.9900000000000000","Animation"
"Tokat","3","4.9900000000000000","Sci-Fi"
"Tokat","2","7.9900000000000000","Games"
"Tokat","2","5.9900000000000000","New"
"Tokat","2","5.4900000000000000","Documentary"
"Tokat","1","4.9900000000000000","Foreign"
"Tokat","1","4.9900000000000000","Drama"
"Tokyo-to","4","4.2400000000000000","Action"
"Tokyo-to","4","5.7400000000000000","Sci-Fi"
"Tokyo-to","4","5.4900000000000000","Drama"
"Tokyo-to","3","6.3233333333333333","New"
"Tokyo-to","2","5.9900000000000000","Games"
"Tokyo-to","1","4.9900000000000000","Foreign"
"Tokyo-to","1","5.9900000000000000","Classics"
"Tongatapu","2","4.4900000000000000","Foreign"
"Tongatapu","1","5.9900000000000000","Comedy"
"Tongatapu","1","5.9900000000000000","New"
"Tongatapu","1","5.9900000000000000","Animation"
"Toscana","3","4.9900000000000000","Classics"
"Toscana","2","4.9900000000000000","Comedy"
"Toscana","2","5.4900000000000000","Horror"
"Toscana","2","4.4900000000000000","Sports"
"Toscana","1","4.9900000000000000","Children"
"Toscana","1","4.9900000000000000","Family"
"Toscana","1","4.9900000000000000","Drama"
"Toscana","1","8.9900000000000000","Foreign"
"Tucumn","3","4.9900000000000000","Games"
"Tucumn","1","4.9900000000000000","Comedy"
"Tucumn","1","5.9900000000000000","Sports"
"Tutuila","2","4.4900000000000000","Travel"
"Tutuila","1","4.9900000000000000","Children"
"Tutuila","1","4.9900000000000000","Action"
"Tutuila","1","4.9900000000000000","Classics"
"Tutuila","1","4.9900000000000000","Foreign"
"Tuvassia","2","4.4900000000000000","Travel"
"Tuvassia","1","6.9900000000000000","New"
"Tuvassia","1","4.9900000000000000","Games"
"Unknown","11","4.1718181818181818","Drama"
"Unknown","8","4.8650000000000000","Sci-Fi"
"Unknown","7","4.5614285714285714","Comedy"
"Unknown","6","6.4900000000000000","Horror"
"Unknown","5","4.3900000000000000","Music"
"Unknown","5","5.1900000000000000","Foreign"
"Unknown","4","5.7400000000000000","Action"
"Usak","5","6.7900000000000000","Foreign"
"Usak","2","4.9900000000000000","Games"
"Usak","1","6.9900000000000000","Music"
"Usak","1","4.9900000000000000","Animation"
"Usak","1","7.9900000000000000","Travel"
"Usak","1","4.9900000000000000","Drama"
"Utrecht","4","4.9900000000000000","Sports"
"Utrecht","2","4.9900000000000000","Drama"
"Utrecht","1","5.9900000000000000","Classics"
"Utrecht","1","4.9900000000000000","New"
"Utrecht","1","5.9900000000000000","Animation"
"Utrecht","1","5.9900000000000000","Family"
"Utrecht","1","4.9900000000000000","Horror"
"Utrecht","1","8.9900000000000000","Sci-Fi"
"Uttar Pradesh","14","4.8471428571428571","Documentary"
"Uttar Pradesh","14","4.5614285714285714","Sports"
"Uttar Pradesh","14","4.5614285714285714","Action"
"Uttar Pradesh","12","4.5733333333333333","Classics"
"Uttar Pradesh","10","4.5900000000000000","Children"
"Uttar Pradesh","10","4.9900000000000000","Comedy"
"Uttar Pradesh","10","5.2900000000000000","Drama"
"Uttar Pradesh","9","5.4344444444444444","New"
"Uttar Pradesh","6","4.3233333333333333","Music"
"Uttar Pradesh","5","5.9900000000000000","Games"
"Vaduz","4","5.2400000000000000","Action"
"Vaduz","2","6.4900000000000000","Sci-Fi"
"Vaduz","2","5.4900000000000000","Sports"
"Vaduz","2","4.9900000000000000","Horror"
"Vaduz","1","4.9900000000000000","Documentary"
"Vaduz","1","9.9900000000000000","New"
"Valle","4","4.4900000000000000","Animation"
"Valle","2","5.4900000000000000","Travel"
"Valle","1","4.9900000000000000","Drama"
"Valle","1","4.9900000000000000","Sci-Fi"
"Valle","1","4.9900000000000000","Comedy"
"Vaud","3","4.6566666666666667","Comedy"
"Vaud","3","4.9900000000000000","Drama"
"Vaud","2","4.9900000000000000","Sports"
"Vaud","1","7.9900000000000000","Action"
"Vaud","1","4.9900000000000000","Documentary"
"Vaud","1","4.9900000000000000","Animation"
"Vilna","2","4.4900000000000000","Classics"
"Vilna","1","4.9900000000000000","Horror"
"Vilna","1","6.9900000000000000","Drama"
"Virginia","2","5.4900000000000000","Drama"
"Virginia","2","4.4900000000000000","Music"
"Virginia","1","4.9900000000000000","Action"
"Virginia","1","7.9900000000000000","Comedy"
"Virginia","1","5.9900000000000000","Animation"
"Virginia","1","4.9900000000000000","Classics"
"Vojvodina","3","4.6566666666666667","Games"
"Vojvodina","2","5.9900000000000000","Children"
"Vojvodina","1","6.9900000000000000","New"
"Vojvodina","1","4.9900000000000000","Family"
"Vojvodina","1","6.9900000000000000","Action"
"Vojvodina","1","4.9900000000000000","Drama"
"Vojvodina","1","4.9900000000000000","Music"
"Vojvodina","1","8.9900000000000000","Comedy"
"Washington","4","5.9900000000000000","Children"
"Washington","3","4.6566666666666667","Classics"
"Washington","2","4.9900000000000000","Foreign"
"Washington","2","5.9900000000000000","Family"
"Washington","2","5.9900000000000000","New"
"Washington","1","5.9900000000000000","Animation"
"West Bengali","14","4.2757142857142857","Foreign"
"West Bengali","14","5.0607142857142857","Drama"
"West Bengali","14","5.1328571428571429","Comedy"
"West Bengali","12","4.1566666666666667","Family"
"West Bengali","11","4.8990909090909091","Sports"
"West Bengali","10","4.8900000000000000","New"
"West Bengali","10","4.0900000000000000","Sci-Fi"
"West Greece","3","4.6566666666666667","Travel"
"West Greece","1","4.9900000000000000","Horror"
"West Greece","1","4.9900000000000000","Sci-Fi"
"West Greece","1","4.9900000000000000","Games"
"West Java","7","4.8471428571428571","Music"
"West Java","6","4.1566666666666667","Drama"
"West Java","5","5.3900000000000000","Documentary"
"West Java","4","4.7400000000000000","Foreign"
"West Java","4","4.7400000000000000","New"
"West Java","2","5.4900000000000000","Horror"
"Western Cape","4","4.9900000000000000","Sports"
"Western Cape","2","5.9900000000000000","Foreign"
"Western Cape","1","4.9900000000000000","Action"
"Western Cape","1","7.9900000000000000","Comedy"
"Western Cape","1","4.9900000000000000","Music"
"Western Cape","1","4.9900000000000000","Family"
"Wielkopolskie","1","9.9900000000000000","Family"
"Wielkopolskie","1","7.9900000000000000","Drama"
"Wielkopolskie","1","5.9900000000000000","Animation"
"Wielkopolskie","1","6.9900000000000000","Sports"
"Wielkopolskie","1","4.9900000000000000","Documentary"
"Wielkopolskie","1","4.9900000000000000","Sci-Fi"
"Xinxiang","3","5.9900000000000000","Travel"
"Xinxiang","1","4.9900000000000000","Sports"
